plato_id,nombre_plato,categoria_plato,precio,popularidad,rating,restaurante_id,nombre_restaurante,categoria_rest,latitud,longitud,year,month,day,weekday,es_favorito,lunes_apertura_min,lunes_cierre_min,martes_apertura_min,martes_cierre_min,miércoles_apertura_min,miércoles_cierre_min,jueves_apertura_min,jueves_cierre_min,viernes_apertura_min,viernes_cierre_min,sábado_apertura_min,sábado_cierre_min,domingo_apertura_min,domingo_cierre_min,telefono
complementary_plate_postres_69,Mousse Especial,Postres,21000,60,3.1,rest_postres_4,Sweet House,Postres,5.6368731,-73.5096889,2024,9,22,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,780,1424,734,1372,3560142508
complementary_plate_postres_70,Tres Leches,Postres,22000,42,3.2,rest_postres_18,Crepes & More,Postres,5.6364408,-73.5287233,2026,1,31,5,1,600,120,600,120,600,120,600,120,600,120,629,131,653,116,3695825147
complementary_plate_postres_71,Alfajor,Postres,16000,74,4.0,rest_postres_19,Dulce Tentación,Postres,5.6563044,-73.5272784,2025,7,10,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,438,1383,381,1401,
complementary_plate_postres_72,Donas del Chef,Postres,14500,74,4.0,rest_postres_10,Dulce Tentación,Postres,5.6485613,-73.5030143,2025,10,14,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,506,1320,461,1328,
complementary_plate_postres_73,Helado,Postres,24500,59,4.0,rest_postres_15,Pastelería Delicias,Postres,5.6443162,-73.537751,2024,8,4,6,0,600,120,600,120,600,120,600,120,600,120,597,93,588,166,
complementary_plate_postres_74,Helado Clásico,Postres,16500,64,2.5,rest_postres_17,Sweet House,Postres,5.6323749,-73.5205746,2024,7,12,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,467,1323,497,1357,3692772011
complementary_plate_postres_75,Crepes,Postres,15000,94,4.5,rest_postres_18,Dulce Tentación,Postres,5.6529516,-73.503488,2024,10,17,3,0,720,1380,720,1380,720,1380,720,1380,720,1380,763,1356,749,1368,
complementary_plate_postres_76,Crème Brûlée,Postres,20000,54,3.6,rest_postres_8,Pastelería Delicias,Postres,5.6582024,-73.5155855,2024,3,29,4,0,600,120,600,120,600,120,600,120,600,120,600,154,650,90,
complementary_plate_postres_77,Brownie,Postres,19000,87,4.2,rest_postres_5,Pastelería Delicias,Postres,5.6528479,-73.5181437,2024,6,22,5,0,420,1380,420,1380,420,1380,420,1380,420,1380,473,1432,427,1424,
complementary_plate_postres_78,Brownie,Postres,19500,66,3.6,rest_postres_5,Dulce Tentación,Postres,5.6200626,-73.5300102,2024,6,3,0,1,420,1380,420,1380,420,1380,420,1380,420,1380,360,1375,480,1407,3442407078
complementary_plate_postres_79,Tres Leches,Postres,16500,83,3.9,rest_postres_3,Dulce Tentación,Postres,5.6454561,-73.526269,2024,8,25,6,1,420,1380,420,1380,420,1380,420,1380,420,1380,365,1407,472,1356,
complementary_plate_postres_80,Alfajor del Chef,Postres,22500,46,3.3,rest_postres_10,Sweet House,Postres,5.6220454,-73.5059181,2024,4,11,3,0,720,1380,720,1380,720,1380,720,1380,720,1380,711,1369,727,1371,3764539082
complementary_plate_postres_1,Panna Cotta,Postres,42500,58,3.9,rest_postres_6,Pastelería Delicias,Postres,5.6303043,-73.5176313,2024,7,8,0,1,420,1380,420,1380,420,1380,420,1380,420,1380,456,1353,444,1352,3236888220
complementary_plate_postres_2,Brownie,Postres,50000,39,2.8,rest_postres_13,Dulce Tentación,Postres,5.622381,-73.5194103,2024,6,2,6,0,420,1380,420,1380,420,1380,420,1380,420,1380,371,1359,413,1419,3476453173
complementary_plate_postres_3,Helado,Postres,50000,45,5.0,rest_postres_5,Dulce Tentación,Postres,5.6441518,-73.5360168,2024,8,12,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,762,1410,711,1400,
complementary_plate_postres_4,Donas Premium,Postres,32000,54,3.5,rest_postres_9,Crepes & More,Postres,5.6474636,-73.5393589,2025,7,22,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,739,1365,718,1357,
complementary_plate_postres_5,Crème Brûlée,Postres,34500,61,4.0,rest_postres_9,Sweet House,Postres,5.6245795,-73.5014526,2024,4,20,5,0,420,1380,420,1380,420,1380,420,1380,420,1380,387,1391,462,1426,3706957075
complementary_plate_postres_6,Brownie Clásico,Postres,39500,58,3.2,rest_postres_6,Sweet House,Postres,5.6353536,-73.5249206,2025,4,7,0,0,600,120,600,120,600,120,600,120,600,120,655,90,550,112,3455255853
complementary_plate_postres_7,Cheese Cake Premium,Postres,42000,54,3.9,rest_postres_12,Sweet House,Postres,5.6382495,-73.5158715,2024,10,25,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,712,1426,662,1424,3368323008
complementary_plate_postres_8,Alfajor,Postres,25000,62,4.2,rest_postres_20,Dulce Tentación,Postres,5.6347621,-73.5368114,2025,5,27,1,1,480,1320,480,1320,480,1320,480,1320,480,1320,443,1360,536,1324,3400765054
complementary_plate_postres_9,Tres Leches,Postres,36000,58,3.4,rest_postres_10,Sweet House,Postres,5.624841,-73.5126754,2024,3,2,5,0,600,120,600,120,600,120,600,120,600,120,540,106,657,127,3430459193
complementary_plate_postres_10,Tiramisú,Postres,39500,53,3.8,rest_postres_18,Dulce Tentación,Postres,5.6367579,-73.5026973,2024,2,21,2,1,420,1380,420,1380,420,1380,420,1380,420,1380,405,1378,449,1404,3339418478
complementary_plate_postres_11,Tres Leches Clásico,Postres,26000,63,3.8,rest_postres_12,Sweet House,Postres,5.6500471,-73.5169734,2025,10,8,2,1,420,1380,420,1380,420,1380,420,1380,420,1380,459,1385,446,1352,
complementary_plate_postres_12,Crepes,Postres,26500,38,2.5,rest_postres_5,Sweet House,Postres,5.6228403,-73.5349554,2025,7,19,5,0,600,120,600,120,600,120,600,120,600,120,571,156,587,125,3755857488
complementary_plate_postres_13,Alfajor del Chef,Postres,31500,72,4.3,rest_postres_19,Crepes & More,Postres,5.6232072,-73.5167311,2025,4,22,1,0,600,120,600,120,600,120,600,120,600,120,544,138,591,149,3840913052
complementary_plate_postres_14,Panna Cotta Premium,Postres,45000,64,4.0,rest_postres_9,Sweet House,Postres,5.6341909,-73.5093461,2025,12,17,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,707,1424,699,1422,3570541139
complementary_plate_postres_15,Alfajor,Postres,50000,43,4.2,rest_postres_13,Crepes & More,Postres,5.657669,-73.5237433,2024,12,7,5,0,600,120,600,120,600,120,600,120,600,120,563,111,592,162,
complementary_plate_postres_16,Helado,Postres,39500,60,3.1,rest_postres_20,Pastelería Delicias,Postres,5.6467429,-73.5048065,2025,1,16,3,0,600,120,600,120,600,120,600,120,600,120,659,162,614,142,
complementary_plate_postres_17,Crepes,Postres,42500,54,3.6,rest_postres_17,Crepes & More,Postres,5.6471468,-73.5140527,2024,7,17,2,1,720,1380,720,1380,720,1380,720,1380,720,1380,687,1391,756,1420,
complementary_plate_postres_18,Crème Brûlée,Postres,32000,47,3.0,rest_postres_9,Dulce Tentación,Postres,5.6344768,-73.50403,2025,5,30,4,0,600,120,600,120,600,120,600,120,600,120,597,168,563,137,3936031599
complementary_plate_postres_19,Tres Leches,Postres,33500,54,4.1,rest_postres_17,Sweet House,Postres,5.6437464,-73.5150598,2024,5,30,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,486,1322,534,1367,3672132274
complementary_plate_postres_20,Brownie,Postres,40500,64,5.0,rest_postres_10,Dulce Tentación,Postres,5.6204052,-73.5347485,2025,4,16,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,439,1306,471,1291,3592506784
complementary_plate_postres_21,Crepes Especial,Postres,31500,69,4.0,rest_postres_8,Pastelería Delicias,Postres,5.6454438,-73.5276123,2024,4,10,2,0,600,120,600,120,600,120,600,120,600,120,659,141,558,168,
complementary_plate_postres_22,Tiramisú,Postres,50000,45,3.9,rest_postres_19,Sweet House,Postres,5.6565315,-73.5319282,2024,8,27,1,1,420,1380,420,1380,420,1380,420,1380,420,1380,453,1422,369,1377,
complementary_plate_postres_23,Panna Cotta,Postres,50000,27,3.1,rest_postres_11,Crepes & More,Postres,5.6445029,-73.5036469,2024,4,18,3,1,420,1380,420,1380,420,1380,420,1380,420,1380,379,1431,467,1419,
complementary_plate_postres_24,Helado,Postres,41500,61,3.9,rest_postres_20,Dulce Tentación,Postres,5.6549479,-73.509584,2025,3,6,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,380,1435,480,1439,
complementary_plate_postres_25,Tres Leches,Postres,25000,49,3.3,rest_postres_14,Crepes & More,Postres,5.6489589,-73.5129441,2024,11,27,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,486,1313,449,1333,
complementary_plate_postres_26,Alfajor del Chef,Postres,48000,64,4.0,rest_postres_12,Dulce Tentación,Postres,5.6248223,-73.5279613,2024,4,13,5,1,420,1380,420,1380,420,1380,420,1380,420,1380,431,1429,411,1366,3930741707
complementary_plate_postres_27,Donas,Postres,42500,58,3.7,rest_postres_20,Dulce Tentación,Postres,5.6560981,-73.5326382,2024,11,4,0,1,720,1380,720,1380,720,1380,720,1380,720,1380,772,1350,670,1410,
complementary_plate_postres_28,Profiteroles Premium,Postres,26000,54,4.1,rest_postres_10,Pastelería Delicias,Postres,5.6226578,-73.509742,2026,1,31,5,0,600,120,600,120,600,120,600,120,600,120,552,157,595,163,3961619820
complementary_plate_postres_29,Helado,Postres,25000,59,4.6,rest_postres_7,Dulce Tentación,Postres,5.6413587,-73.5210337,2024,4,5,4,1,420,1380,420,1380,420,1380,420,1380,420,1380,422,1382,375,1440,3128963091
complementary_plate_postres_30,Brownie,Postres,28000,72,4.3,rest_postres_6,Crepes & More,Postres,5.6256855,-73.5309684,2025,7,20,6,0,420,1380,420,1380,420,1380,420,1380,420,1380,468,1401,372,1351,3114912584
complementary_plate_colombiana_1,Ajiaco Premium,Colombiana,18000,81,4.6,rest_colombiana_11,Sabor Paisa,Colombiana,5.6204683,-73.5153351,2025,9,9,1,0,600,120,600,120,600,120,600,120,600,120,584,97,568,143,3332339110
complementary_plate_colombiana_2,Tamales,Colombiana,18000,93,4.4,rest_colombiana_10,La Tienda,Colombiana,5.6368814,-73.5383866,2025,8,2,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,726,1411,684,1376,3627677187
complementary_plate_colombiana_3,Sobrebarriga,Colombiana,9500,87,3.8,rest_colombiana_14,La Tienda,Colombiana,5.6318016,-73.5269532,2024,9,19,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,468,1407,396,1420,3855646706
complementary_plate_colombiana_4,Lechona,Colombiana,18000,86,4.6,rest_colombiana_16,Sabor Paisa,Colombiana,5.63944,-73.5212577,2026,2,1,6,1,600,120,600,120,600,120,600,120,600,120,635,158,593,106,3497286362
complementary_plate_colombiana_5,Posta Negra,Colombiana,8500,57,2.7,rest_colombiana_16,La Tienda,Colombiana,5.643088,-73.5340817,2025,11,7,4,0,420,1380,420,1380,420,1380,420,1380,420,1380,369,1427,369,1410,3611842988
complementary_plate_colombiana_6,Ajiaco,Colombiana,16000,77,4.3,rest_colombiana_9,Colombia Gourmet,Colombiana,5.6217496,-73.5006138,2025,7,24,3,0,720,1380,720,1380,720,1380,720,1380,720,1380,770,1418,735,1394,3230343082
complementary_plate_colombiana_7,Arepa de Huevo,Colombiana,15500,87,5.0,rest_colombiana_11,Sabor Paisa,Colombiana,5.6249201,-73.5316361,2025,11,1,5,1,480,1320,480,1320,480,1320,480,1320,480,1320,491,1335,485,1290,3901612428
complementary_plate_colombiana_8,Arepa de Huevo,Colombiana,8000,86,4.4,rest_colombiana_2,Sabor Paisa,Colombiana,5.6423457,-73.5347859,2024,12,26,3,1,420,1380,420,1380,420,1380,420,1380,420,1380,394,1429,410,1435,3846043276
complementary_plate_colombiana_9,Sobrebarriga,Colombiana,12000,83,3.4,rest_colombiana_11,Sabor Paisa,Colombiana,5.6337267,-73.5318586,2025,3,25,1,0,600,120,600,120,600,120,600,120,600,120,540,96,576,91,3210336187
complementary_plate_colombiana_10,Sobrebarriga del Chef,Colombiana,18000,76,4.4,rest_colombiana_3,Tradición,Colombiana,5.6491669,-73.5092376,2025,8,8,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,489,1325,422,1321,
complementary_plate_colombiana_11,Arroz con Pollo Premium,Colombiana,14500,90,4.3,rest_colombiana_18,La Tienda,Colombiana,5.6460917,-73.5229798,2024,7,29,0,1,720,1380,720,1380,720,1380,720,1380,720,1380,735,1398,710,1370,
complementary_plate_colombiana_12,Posta Negra,Colombiana,11000,79,4.9,rest_colombiana_13,Sabor Paisa,Colombiana,5.6538242,-73.5173834,2025,9,4,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,440,1438,455,1352,
complementary_plate_colombiana_13,Empanadas,Colombiana,8000,73,3.4,rest_colombiana_20,Colombia Gourmet,Colombiana,5.6476997,-73.5391596,2024,2,11,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,737,1439,703,1361,
complementary_plate_colombiana_14,Sancocho,Colombiana,16000,88,3.9,rest_colombiana_15,Tradición,Colombiana,5.6371972,-73.5386227,2024,5,28,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,752,1380,703,1403,3602966196
complementary_plate_colombiana_15,Bandeja Paisa de la Casa,Colombiana,14000,74,3.5,rest_colombiana_17,Colombia Gourmet,Colombiana,5.6469187,-73.522167,2025,12,25,3,1,420,1380,420,1380,420,1380,420,1380,420,1380,468,1352,424,1414,
complementary_plate_colombiana_16,Arroz con Pollo,Colombiana,14000,83,4.5,rest_colombiana_10,Sabor Paisa,Colombiana,5.6310152,-73.5073338,2024,8,2,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,496,1311,425,1376,3529322069
complementary_plate_colombiana_17,Empanadas,Colombiana,18000,74,4.1,rest_colombiana_18,Sabor Paisa,Colombiana,5.6322525,-73.5045904,2025,2,28,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,431,1315,507,1308,3942868946
complementary_plate_colombiana_18,Empanadas,Colombiana,16000,75,3.7,rest_colombiana_20,Sabor Paisa,Colombiana,5.6515594,-73.5365317,2025,10,15,2,1,420,1380,420,1380,420,1380,420,1380,420,1380,431,1356,403,1370,
complementary_plate_colombiana_19,Posta Negra Premium,Colombiana,16000,76,2.7,rest_colombiana_8,Sabor Paisa,Colombiana,5.6378568,-73.5184655,2025,3,22,5,1,480,1320,480,1320,480,1320,480,1320,480,1320,457,1348,522,1377,3319262151
complementary_plate_colombiana_20,Arroz con Pollo,Colombiana,16000,69,3.3,rest_colombiana_2,Colombia Gourmet,Colombiana,5.6519352,-73.5034708,2024,2,23,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,480,1351,454,1336,
complementary_plate_colombiana_21,Mondongo,Colombiana,16500,78,3.1,rest_colombiana_19,Sabor Paisa,Colombiana,5.6528969,-73.5244811,2024,5,15,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,670,1406,756,1358,
complementary_plate_colombiana_22,Empanadas Premium,Colombiana,12500,73,4.3,rest_colombiana_8,Colombia Gourmet,Colombiana,5.6543025,-73.5068174,2025,8,6,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,733,1384,713,1412,
complementary_plate_colombiana_23,Bandeja Paisa,Colombiana,8000,69,3.8,rest_colombiana_18,Colombia Gourmet,Colombiana,5.6566654,-73.5346522,2025,11,23,6,0,600,120,600,120,600,120,600,120,600,120,658,90,586,119,
complementary_plate_colombiana_24,Tamales,Colombiana,18000,95,4.6,rest_colombiana_13,Colombia Gourmet,Colombiana,5.6372394,-73.5025842,2024,8,26,0,0,480,1320,480,1320,480,1320,480,1320,480,1320,436,1337,482,1361,3467493418
complementary_plate_colombiana_25,Bandeja Paisa,Colombiana,13000,62,3.1,rest_colombiana_1,Tradición,Colombiana,5.6327547,-73.5099431,2024,11,19,1,0,420,1380,420,1380,420,1380,420,1380,420,1380,478,1356,410,1380,3219594060
complementary_plate_colombiana_26,Ajiaco,Colombiana,12500,77,3.6,rest_colombiana_1,Colombia Gourmet,Colombiana,5.6432879,-73.5023466,2025,5,10,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,436,1357,533,1372,3277701787
complementary_plate_colombiana_27,Sobrebarriga,Colombiana,11500,80,3.6,rest_colombiana_8,Tradición,Colombiana,5.6348469,-73.5129353,2025,12,8,0,0,480,1320,480,1320,480,1320,480,1320,480,1320,530,1317,495,1295,3192393608
complementary_plate_colombiana_28,Mondongo,Colombiana,16500,81,3.8,rest_colombiana_12,Tradición,Colombiana,5.644043,-73.5254638,2024,10,23,2,1,720,1380,720,1380,720,1380,720,1380,720,1380,706,1367,662,1427,
complementary_plate_colombiana_29,Sancocho Especial,Colombiana,18000,74,4.1,rest_colombiana_18,Sabor Paisa,Colombiana,5.6482234,-73.5024728,2024,5,9,3,1,420,1380,420,1380,420,1380,420,1380,420,1380,389,1364,433,1433,
complementary_plate_colombiana_30,Mondongo,Colombiana,13000,71,3.1,rest_colombiana_19,La Tienda,Colombiana,5.6475362,-73.5289773,2025,5,3,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,437,1349,464,1353,
complementary_plate_colombiana_31,Sobrebarriga,Colombiana,15500,74,3.4,rest_colombiana_8,La Tienda,Colombiana,5.6349821,-73.5267131,2025,3,6,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,460,1326,515,1361,3453979119
complementary_plate_colombiana_32,Ajiaco del Chef,Colombiana,8000,70,3.5,rest_colombiana_12,Colombia Gourmet,Colombiana,5.6266744,-73.5119677,2025,2,15,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,491,1292,500,1361,3553047846
complementary_plate_colombiana_33,Empanadas Premium,Colombiana,10000,83,3.7,rest_colombiana_12,Tradición,Colombiana,5.6372212,-73.5093873,2024,6,5,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,473,1386,457,1392,3467596299
complementary_plate_colombiana_34,Arepa de Huevo,Colombiana,10000,79,3.8,rest_colombiana_8,Colombia Gourmet,Colombiana,5.6257038,-73.5028239,2026,1,25,6,1,480,1320,480,1320,480,1320,480,1320,480,1320,483,1368,483,1296,3290459870
complementary_plate_colombiana_35,Mondongo,Colombiana,15000,71,3.9,rest_colombiana_1,Sabor Paisa,Colombiana,5.6556039,-73.5318079,2024,11,5,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,523,1343,527,1307,
complementary_plate_colombiana_36,Empanadas,Colombiana,9500,66,3.4,rest_colombiana_3,Tradición,Colombiana,5.6338351,-73.5080801,2025,2,10,0,0,600,120,600,120,600,120,600,120,600,120,650,171,559,143,3306554890
complementary_plate_colombiana_37,Posta Negra,Colombiana,18000,73,4.1,rest_colombiana_3,Colombia Gourmet,Colombiana,5.6261784,-73.5104582,2025,6,16,0,1,420,1380,420,1380,420,1380,420,1380,420,1380,363,1359,407,1375,3691735449
complementary_plate_colombiana_38,Bandeja Paisa,Colombiana,13000,65,3.5,rest_colombiana_2,Colombia Gourmet,Colombiana,5.6210179,-73.5374482,2024,7,1,0,0,600,120,600,120,600,120,600,120,600,120,643,102,580,144,3296129833
complementary_plate_colombiana_39,Lechona,Colombiana,11500,80,3.7,rest_colombiana_15,La Tienda,Colombiana,5.6458329,-73.5245111,2025,3,29,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,682,1382,698,1359,
complementary_plate_colombiana_40,Lechona,Colombiana,13000,68,3.8,rest_colombiana_15,La Tienda,Colombiana,5.6454761,-73.5286894,2024,2,26,0,0,480,1320,480,1320,480,1320,480,1320,480,1320,510,1338,453,1336,
complementary_plate_colombiana_41,Arroz con Pollo,Colombiana,17500,90,4.1,rest_colombiana_10,Colombia Gourmet,Colombiana,5.6336242,-73.5278204,2024,11,18,0,1,420,1380,420,1380,420,1380,420,1380,420,1380,452,1408,375,1423,3278580261
complementary_plate_colombiana_42,Sudado de Pollo,Colombiana,8000,72,3.9,rest_colombiana_20,La Tienda,Colombiana,5.6228685,-73.5006821,2024,2,7,2,1,720,1380,720,1380,720,1380,720,1380,720,1380,714,1392,709,1365,3199699297
complementary_plate_colombiana_43,Empanadas,Colombiana,18000,90,4.2,rest_colombiana_15,Sabor Paisa,Colombiana,5.6363852,-73.5142889,2025,1,19,6,0,420,1380,420,1380,420,1380,420,1380,420,1380,440,1435,431,1408,3193572370
complementary_plate_colombiana_44,Arroz con Pollo,Colombiana,9500,66,3.0,rest_colombiana_1,La Tienda,Colombiana,5.6324487,-73.511293,2025,6,1,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,691,1438,721,1410,3913082047
complementary_plate_colombiana_45,Empanadas,Colombiana,11000,91,4.4,rest_colombiana_5,Tradición,Colombiana,5.6470848,-73.5009353,2025,7,27,6,1,720,1380,720,1380,720,1380,720,1380,720,1380,680,1353,737,1396,
complementary_plate_colombiana_46,Sobrebarriga de la Casa,Colombiana,9000,85,4.1,rest_colombiana_2,La Tienda,Colombiana,5.6442312,-73.5249119,2025,5,17,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,760,1437,677,1376,
complementary_plate_colombiana_47,Empanadas de la Casa,Colombiana,13000,83,3.7,rest_colombiana_19,Colombia Gourmet,Colombiana,5.6345837,-73.5079264,2024,5,15,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,701,1380,757,1370,3523462771
complementary_plate_colombiana_48,Sobrebarriga Premium,Colombiana,8000,69,3.4,rest_colombiana_11,Tradición,Colombiana,5.6287157,-73.5226188,2024,8,8,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,381,1406,420,1380,3348124133
complementary_plate_colombiana_49,Bandeja Paisa,Colombiana,12000,92,5.0,rest_colombiana_1,La Tienda,Colombiana,5.6595214,-73.5052187,2024,3,3,6,0,480,1320,480,1320,480,1320,480,1320,480,1320,437,1320,507,1313,
complementary_plate_colombiana_50,Sudado de Pollo,Colombiana,18000,69,3.7,rest_colombiana_10,Tradición,Colombiana,5.6381601,-73.5327737,2025,7,4,4,1,600,120,600,120,600,120,600,120,600,120,618,114,569,112,3588071081
complementary_plate_colombiana_51,Sobrebarriga,Colombiana,18000,72,3.7,rest_colombiana_11,Colombia Gourmet,Colombiana,5.647531,-73.5020926,2025,3,4,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,497,1365,487,1309,
